Date,BOVA11.SA,SMAL11.SA,IVVB11.SA,PETR4.SA,VALE3.SA,ITUB4.SA,SPY,QQQ,IWM,EEM,GLD,TLT,BTC-USD,ETH-USD,BNB-USD,SOL-USD,ADA-USD
2023-04-05,97.62999725341797,85.8499984741211,227.64999389648438,14.21558952331543,61.61861038208008,18.71876335144043,394.46929931640625,311.2057189941406,168.39105224609375,36.95273208618164,187.8300018310547,97.66080474853516,28177.984375,1909.114013671875,314.06317138671875,20.966007232666016,0.3923639953136444
2023-04-06,97.58999633789062,85.87999725341797,228.00999450683594,14.011256217956543,61.50641632080078,18.657608032226562,396.0080871582031,313.3039245605469,168.64317321777344,37.10344314575195,186.49000549316406,97.91341400146484,28044.140625,1872.922607421875,312.45465087890625,20.61012840270996,0.3832100033760071
2023-04-07,,,,,,,,,,,,,27925.859375,1865.6361083984375,310.6994934082031,20.469940185546875,0.3836430013179779
2023-04-08,,,,,,,,,,,,,27947.794921875,1849.4981689453125,310.6347351074219,20.036449432373047,0.38563498854637146
2023-04-09,,,,,,,,,,,,,28333.05078125,1859.3878173828125,312.87225341796875,20.29946517944336,0.3896929919719696
2023-04-10,98.66000366210938,86.3499984741211,229.0,14.308998107910156,62.692474365234375,18.856334686279297,396.4145202636719,313.12664794921875,170.44708251953125,37.1411247253418,185.11000061035156,96.3345947265625,29652.98046875,1911.20751953125,318.3790588378906,20.882356643676758,0.39698898792266846
2023-04-11,102.91000366210938,90.5,226.64999389648438,14.980369567871094,66.00218963623047,19.46781349182129,396.52099609375,311.1170654296875,171.79515075683594,37.367191314697266,186.27999877929688,96.53309631347656,30235.05859375,1892.189697265625,322.7582702636719,23.018827438354492,0.40145599842071533
2023-04-12,103.3499984741211,91.05999755859375,222.4499969482422,15.091290473937988,64.59175872802734,19.597749710083008,394.90478515625,308.3686828613281,170.53436279296875,37.10344314575195,187.19000244140625,96.43384552001953,30139.052734375,1920.68212890625,318.9537658691406,23.985305786132812,0.40656301379203796
2023-04-13,102.93000030517578,91.30999755859375,225.0,15.196374893188477,63.718238830566406,19.597749710083008,400.15020751953125,314.4072265625,172.7940673828125,37.61210250854492,189.72000122070312,95.67601776123047,30399.06640625,2012.6346435546875,324.9480895996094,24.432308197021484,0.4257589876651764
2023-04-14,103.04000091552734,90.7300033569336,224.0,15.354001998901367,63.15727233886719,19.880552291870117,399.17266845703125,313.8161926269531,171.1841583251953,37.4142951965332,186.36000061035156,94.8009033203125,30485.69921875,2101.635498046875,329.1738586425781,24.772722244262695,0.4383299946784973
